text,label
Alexco Resource (TSE:AXU) Shareholders Have Enjoyed An Impressive 244% Share Price Gain,1
Alibaba Stock Shows Strong Tailwinds from Subscriber Growth,1
All these names are working. Buying $BZH $HOV,1
"Allakos $ALLK buyer of 1000 January $150 calls $3.10, recent report of it exploring options",1
Amazon $AMZN with 2000 July $1900 calls opening in the afternoon as some of the 6000 $1800 calls adjusted higher,1
Ambu A/S Just Beat EPS By 19%: Here's What Analysts Think Will Happen Next,1
AMD Option Traders Turn Bullish Following Second Analyst Target Hike,1
"Apple and Microsoft helped lift the Dow industrials above 28000 for the first time earlier this month, underscoring… https://t.co/r4E08YGhXL",1
"Apple is worth more than the entire S&P 500 Energy index combined, including industry titans like Exxon and Chevron https://t.co/cyNKFPF2A4",1
"Apple shares flex muscles as Trump, Cook tour facilities",1
Bids are building up on $REKR could pop over 3.04 love this chart. https://t.co/SAWh0mTqgG,1
Boston Scientific $BSX more bullish flow with 5000 May $30 puts being sold $0.72 and the August $40 calls bought $1.30,1
"Breaking Out of a Four-Month Stretch, Visa Stock Can Reach $200 - Investorplace.com",1
BRP Inc. (TSE:DOO) Earns Among The Best Returns In Its Industry,1
Bull of the Day: Jazz Pharma (JAZZ) - Nasdaq,1
"Bunch of brick and mortar retailers up 15-25% today

Sustainable... (sarcasm font)",1
Casper ends first day of trade up 13%,1
Changyou.Com Ltd  (CYOU): Hedge Funds Are Snapping Up,1
Communications Services Up On Rotation Into Cyclical Sectors -- Communications Services Roundup #economy… https://t.co/N0QkHtxl0d,1
Did You Miss Immunodiagnostic Systems Holdings's (LON:IDH) 38% Share Price Gain?,1
FAANG Will Continue To Dominate Stock Market Returns (Radio),1
"Fundstrat’s Top Chartist Sees Bitcoin Approaching $11,000",1
Gotta be impressed how the $SPY held the VWAP from the low.  Today we made it up past the VWAP from late April  low… https://t.co/2VtzvtIz5F,1
Heard on the Street: Prada has been the best performing luxury stock over the past three months https://t.co/2jXzZKTnWX,1
Hedge Funds Are Betting On Aduro BioTech Inc (ADRO),1
"Hedge Funds Are Betting On Argan, Inc. (NYSEAMEX:AGX)",1
Hedge Funds Are Betting On Bellicum Pharmaceuticals Inc (BLCM),1
Hedge Funds Are Betting On Mercantile Bank Corporation (MBWM),1
Hedge Funds Are Buying EQT Midstream Partners LP (EQM),1
Hedge funds are buying stocks exposed to US-China trade on hopes for a deal,1
Hedge Funds Are Buying Tenneco Inc (TEN),1
"Hedge Funds Are Crazy About Assertio Therapeutics, Inc. (ASRT)",1
Hedge Funds Are Crazy About Cincinnati Bell Inc. (CBB),1
"Hedge Funds Are Crazy About Heidrick & Struggles International, Inc. (HSII)",1
"Hedge Funds Are Crazy About PC Connection, Inc. (CNXN)",1
Hedge Funds Are Crazy About Washington Federal Inc. (WAFD),1
Hedge Funds Are Piling Into Dr. Reddy’s Laboratories Limited  (RDY),1
Hedge Funds Are Still Bullish On TechTarget Inc (TTGT) Despite Recent Sales,1
"Hedge Funds Are Still Crazy About Avid Technology, Inc. (AVID)",1
Hedge Funds Are Warming Up To Canadian Imperial Bank of Commerce (CM),1
Hedge Funds Are Warming Up To Celestica Inc. (CLS),1
Hedge Funds Are Warming Up To Eldorado Gold Corp (EGO) Again,1
Hedge Funds Are Warming Up To First Bancorp (NASDAQ:FBNC),1
Hedge Funds Are Warming Up To Helix Energy Solutions Group Inc. (HLX),1
Hedge Funds Aren’t Done Buying California Water Service Group (CWT),1
Hedge Funds Aren’t Done Buying Omega Healthcare Investors Inc (OHI),1
"Hedge Funds Aren’t Done Buying Simulations Plus, Inc. (SLP)",1
Hedge Funds Have Never Been More Bullish On Agile Therapeutics Inc (AGRX),1
Hedge Funds Have Never Been More Bullish On Aurinia Pharmaceuticals Inc (AUPH),1
Hedge Funds Have Never Been More Bullish On Camtek LTD. (CAMT),1
Hedge Funds Have Never Been More Bullish On City Office REIT Inc (CIO),1
Hedge Funds Have Never Been More Bullish On Landec Corporation (LNDC),1
"Hedge Funds Have Never Been More Bullish On MGE Energy, Inc. (MGEE)",1
Hedge Funds Have Never Been More Bullish On RadNet Inc. (RDNT),1
Hedge Funds Have Never Been This Bullish On Adesto Technologies Corporation (IOTS),1
"Hedge Funds Have Never Been This Bullish On Alexander’s, Inc. (ALX)",1
Hedge Funds Have Never Been This Bullish On Bloom Energy Corporation (BE),1
Hedge Funds Have Never Been This Bullish On Bluerock Residential Growth REIT Inc (BRG),1
Hedge Funds Have Never Been This Bullish On Cathay General Bancorp (CATY),1
"Hedge Funds Have Never Been This Bullish On Cedar Fair, L.P. (FUN)",1
"Hedge Funds Have Never Been This Bullish On Century Casinos, Inc. (CNTY)",1
Hedge Funds Have Never Been This Bullish On Chiasma Inc (CHMA),1
"Hedge Funds Have Never Been This Bullish On Construction Partners, Inc. (ROAD)",1
"Hedge Funds Have Never Been This Bullish On Diamond Hill Investment Group, Inc. (DHIL)",1
"Hedge Funds Have Never Been This Bullish On Elevate Credit, Inc. (ELVT)",1
"Hedge Funds Have Never Been This Bullish On Fastly, Inc. (FSLY)",1
Hedge Funds Have Never Been This Bullish On First Financial Bankshares Inc (FFIN),1
Hedge Funds Have Never Been This Bullish On Genmab A/S (GMAB),1
"Hedge Funds Have Never Been This Bullish On HarborOne Bancorp, Inc. (HONE)",1
"Hedge Funds Have Never Been This Bullish On HTG Molecular Diagnostics, Inc. (HTGM)",1
Hedge Funds Have Never Been This Bullish On LiqTech International Inc (LIQT),1
Hedge Funds Have Never Been This Bullish On NVE Corporation (NVEC),1
Hedge Funds Have Never Been This Bullish On Opera Limited (OPRA),1
Hedge Funds Have Never Been This Bullish On Osisko Gold Royalties Ltd (OR),1
Hedge Funds Have Never Been This Bullish On Paramount Group Inc (PGRE),1
"Hedge Funds Have Never Been This Bullish On Paysign, Inc. (PAYS)",1
"Hedge Funds Have Never Been This Bullish On Radiant Logistics, Inc. (RLGT)",1
"Hedge Funds Have Never Been This Bullish On Satsuma Pharmaceuticals, Inc. (STSA)",1
Hedge Funds Have Never Been This Bullish On Trecora Resources (TREC),1
"Hedge Funds Have Never Been This Bullish On Western Midstream Partners, LP (WES)",1
Hedge Funds Piling Into AudioCodes Ltd. (AUDC),1
Hedge Funds Warming Up To Central Pacific Financial Corp. (CPF),1
"Here's how Tesla stock swings 18% higher, trader says $TSLA (via @TradingNation) https://t.co/yqzfmfwbGP",1
Here's Why Amneal Pharmaceuticals Rose as Much as 52.3% Today,1
Here's Why Collegium Pharmaceutical Rose as Much as 20.7% Today,1
Here's Why Renewable Energy Group Shares Jumped as Much as 43.9% Today,1
"Highlight: @ArgusResearch Senior Analyst Bill Selesky on $TSLA: ""I really have no idea what's causing it to pop tod… https://t.co/hAeaerqHYB",1
"Highlight: Cruise stocks are rallying. ""The industry has done a total 180 in the last few months,"" @cfraresearch's… https://t.co/oTvX5UGlnh",1
"Home Depot stock is still a good investment despite rare misstep: analysts
https://t.co/qlN2H3v7I4 by @BrianSozzi https://t.co/SxTiA8QZoZ",1
If You Had Bought Canadian Tire Corporation (TSE:CTC.A) Shares Five Years Ago You'd Have Made 24%,1
If You Had Bought CyberArk Software (NASDAQ:CYBR) Shares Five Years Ago You'd Have Made 140%,1
If You Had Bought Stoneridge (NYSE:SRI) Shares Five Years Ago You'd Have Made 159%,1
Im buying today. Chart + news..... we could see $16 again in the coming days....,1
In  1.60 $NYMT on news 6000 shares. Stock fell 80% and now can run big,1
Incyte (NASDAQ:INCY) Has A Rock Solid Balance Sheet,1
"Introducing Cogent Communications Holdings (NASDAQ:CCOI), A Stock That Climbed 78% In The Last Five Years",1
"Introducing Penumbra (NYSE:PEN), The Stock That Zoomed 151% In The Last Three Years",1
Investors Who Bought GlobalSCAPE (NYSEMKT:GSB) Shares Five Years Ago Are Now Up 302%,1
Investors Who Bought Lendlease Group (ASX:LLC) Shares A Year Ago Are Now Up 53%,1
Investors Who Bought Supernus Pharmaceuticals (NASDAQ:SUPN) Shares Five Years Ago Are Now Up 148%,1
Ionis Pharmaceuticals (NASDAQ:IONS) Has A Rock Solid Balance Sheet,1
It looks like $CPHI could be a stock that deserves your attention going forward.,1
Large cap Tech call flows hot early $MSFT $AAPL $NVDA $FB,1
Long $WMT,1
Looks like $SPX 8/21 MA bull cross today,1
Luckin Coffee share price may nearly double to $60 on U.S. exchanges: hedge fund Citron Capital,1
Major Resistances Are Broken – Time To Go Up,1
Mentioned $IONS in the past. It looks nice here. Ww. https://t.co/FGBiDOzlZ2,1
"Money manager says she has 'very high' confidence Tesla shares reach $7,000 in next 5 years",1
"Netflix shares have soared nearly 4,100% since the end of 2009 https://t.co/DxuMrqVrlT https://t.co/DxuMrqVrlT, https://t.co/8bEfhO2fsn",1
Newmont Goldcorp Is Poised to Outperform,1
News Corporation (NWS): Hedge Funds Are Snapping Up,1
nice chart ty for the share,1
"Nifty, Sensex rise; Reliance, PSU energy stocks gain",1
NXP Semiconductors Started Bouncing Back Already,1
"PGIM Likes Barbell Trade in Credit, Buying AAAs & CCCs (Radio)",1
Pinduoduo's stock is the most active premarket with over 3 mln shares traded,1
"RECAP 11/22 +Pos Comments:
$APTV + Wolfe
$ALV + Wolfe
$VC + Wolfe
$HMLP + DNB Markets
$HEPA + Brookline",1
"RECAP 11/22 Unusual Calls:
$CY Jan 20 C
$CRON Jan 11 C
$DLPH Mar 12.5 C
$UBER Dec 27 C
$ALLY Dec 32 C
$GME Jan 37 C… https://t.co/uhGZb37hz3",1
"RECAP 12/10 Unusual Calls:
$QSR Dec 67.5 C
$OXY Dec13 38.5 C
$CL Mar 75 C
$ARQL Apr 20 C
$LPI Jan 3 C
$JBLU Jan 20… https://t.co/Kg9YOYBDgF",1
"RECAP 4/7 +Pos Comments:
$CLDR + Craig Hallum
$XOM + CFRA
$BTI + MS",1
Red-Hot Adobe Stock Sees Surge in Bullish Betting,1
Regional Management (NYSE:RM) Shareholders Have Enjoyed An Impressive 140% Share Price Gain,1
Royal Gold (NASDAQ:RGLD) Shareholders Booked A 68% Gain In The Last Five Years,1
S&P $SPY with 5000 June $319 calls opening in a $5M position as December $298 calls adjust,1
"Saudi Aramco will probably soon exceed the $2 trillion valuation targeted by Crown Prince Mohammed bin Salman, acco… https://t.co/G9oJoK3nZb",1
Scalp Trader's recent $DBVT play took off for a +109% gain in just three days. Learn more and #tradesmarter here &gt;&gt;… https://t.co/DdfhnwLak7,1
ScalpTrader's recent $LADR swing long ripped higher for a +120% gain in just a few hours. Learn more and… https://t.co/RU5shf8NuT,1
ScalpTrader's recent monster Preferred plays $DCPprB $NGLSprA $TWOprB took off for an average gain of +105% overnig… https://t.co/4Tb5q80lMV,1
ScalpTrader's recent monster Preferred plays $DCPprB $NGLSprA $TWOprB took off for an average gain of +105% overnig… https://t.co/71rIsHnOfW,1
"Shareholders Are Loving SmartFinancial, Inc.'s (NASDAQ:SMBK) 0.9% Yield",1
Signal Says Bank of America Stock Isn’t Done Climbing,1
Signal Says Ferrari Stock Could Race Into New Year,1
Signet Jewelers Finally Regains Some Sparkle,1
Small-Company Stocks Have Been Lagging the Market. Here's Why That Could Change Soon - MONEY,1
SNWV: U.S. Roll-Out May Be Stronger Than Previously Anticipated,1
Square's Breakout May Send Shares Sharply Higher - Seeking Alpha,1
Stock Market Update: Facebook seeing increased buying interest,1
Stock Market Update: Netflix outperforming the FAANG stocks,1
Stock Market Update: Netflix remains among today's winners,1
Stock Market Update: TJX remains bright spot in retail space today,1
"Stocks like HDFC Bank, ICICI Bank & HDFC looking good - Economic Times",1
Stocks This Week: Buy Nike And Autodesk,1
Strong Cloud Growth and 2 More Keys for FireEye Stock,1
"Tesla stock is wrapping up its best month since 2013, adding $40 billion in value in January.... https://t.co/Hmt4v3b2oN",1
The Acme United (NYSEMKT:ACU) Share Price Is Up 29% And Shareholders Are Holding On,1
"The Corticeira Amorim S.G.P.S (ELI:COR) Share Price Has Gained 224%, So Why Not Pay It Some Attention?",1
The Hexagon Composites (OB:HEX) Share Price Has Gained 50% And Shareholders Are Hoping For More,1
The REX American Resources (NYSE:REX) Share Price Has Gained 27% And Shareholders Are Hoping For More,1
The upward trend should continue #AlignTechnology #Stock #MarketScreener https://t.co/mqaYfTu2YU https://t.co/BXKZuc30QY,1
"The Zynga (NASDAQ:ZNGA) Share Price Has Gained 200%, So Why Not Pay It Some Attention?",1
"This $3B biotech has been a three-bagger since November, and it still has upside",1
This High-Yielding Renewable Energy Company Continues Generating Solid Results,1
"Today is a good time to buy the only #dividend king in REITdom, says @rbradthomas. 

https://t.co/KcNTjUbJts

$FRT… https://t.co/fCWqqae7N8",1
Trade Desk $TTD strong with 900 December $275 OTM calls bought $2.70 to $2.95 early,1
"TUNE IN: Tesla's bull run is just getting started, says Ark's Cathie Wood. Watch #WallStreetWeek live today at 6pm... https://t.co/DvWmT4j4f5",1
Update: Bluerock Residential Growth REIT (NYSEMKT:BRG) Stock Gained 41% In The Last Year,1
Update: Gardner Denver Holdings (NYSE:GDI) Stock Gained 38% In The Last Year,1
Update: Incyte (NASDAQ:INCY) Stock Gained 36% In The Last Year,1
Update: Insurance Australia Group (ASX:IAG) Stock Gained 41% In The Last Three Years,1
Watch $MARK over 43c in after-hours for continuation targeting the 50c area initially,1
Watch $SES over $6 for a strong move higher.,1
We Think Hudson Global (NASDAQ:HSON) Can Easily Afford To Drive Business Growth,1
"Western Digital is ""flashing"" green, adding to the hope that the flash market  
is improving (WDC) https://t.co/9moaLxySqN $WDC",1
"While Risks Remain, VBI Vaccines Stock Is a Buy at Today’s Prices",1
Why Appian Stock Soared 34% in January,1
"Why Arista Networks, Inc.’s (NYSE:ANET) Return On Capital Employed Is Impressive",1
Why Ball Corporation Stock Gained 12% in January,1
Why Biogen Shares Soared Today,1
Why Campbell Soup Company's (NYSE:CPB) High P/E Ratio Isn't Necessarily A Bad Thing,1
Why Diabetes Stock Insulet Jumped 13.3% in January -- After Soaring 116% in 2019,1
Why Fiverr Stock Rose 11% in January,1
Why Grocery Outlet Could Have Investment Appeal,1
Why Hecla Mining Is a Buy,1
Why Intesa Sanpaolo S.p.A.'s (BIT:ISP) High P/E Ratio Isn't Necessarily A Bad Thing,1
Why Kroger Could Deliver Stock Price Growth,1
Why MTY Food Group Inc.'s (TSE:MTY) High P/E Ratio Isn't Necessarily A Bad Thing,1
Why NIO Hasn’t Fallen Totally Off the Cliff,1
Why Now Is a Great Time to Buy Pinterest Stock,1
Why Pinterest Stock Just Popped 12.5%,1
Why Shake Shack Stock Gained 13% in January,1
Why Shares of NortonLifeLock Jumped Today,1
Why Synaptics Stock Popped Today,1
Why Tallgrass Energy's Stock Is Taking Flight Today,1
Why This Acquisition Could Be Huge for Collegium Pharma,1
Why You Might Be Interested In TMX Group Limited (TSE:X) For Its Upcoming Dividend,1
"Wynn Resorts bounces back from Friday's weakness (WYNN) https://t.co/l1sx6yVk0i 
$WYNN",1
Yeah $DIS  12/20 $150C @1.16 entry got 5. Reason is look at the inside day hammer today. Looking like we’re gonna break upwards.,1
YPF Sociedad Anonima (YPF): Hedge Funds Are Snapping Up,1
$ABBV - AbbVie Is The First Addition To The Motorhome Retirement 72T Portfolio. Read more and sign up for updates:… https://t.co/ElaxmrC8cS,2
$ACBI $OPY $LEAF - OPY and LEAF among financial gainers; CACC leads losers https://t.co/oQFjeHivYR,2
$ACST stock is flagging on the hourly chart. A break of 78c could sent it immediately to the gap zone around $1 Big... https://t.co/dRjmQt88M7,2
$ADXS :) 1.22 lock that number in your head.,2
$AFB - AllianceBernstein National Municipal Income declares $0.04581 dividend https://t.co/ZlFUm6tlsC,2
$AIKI still in play for me. Stock is falling hard on low volume while MACD is crossing up. Could bounce into the cl… https://t.co/p3xttiQ97O,2
$AKBA - Akebia Therapeutics: Vadadustat Approval Seems Make Or Break. Read more and sign up for updates:… https://t.co/uY6vXhdjgu,2
$AMD - Crash Protection For AMD. https://t.co/FYu6Nyxn6M #economy #finance #business,2
$AMRH here is the hourly chart. Someone is accumulating big time today. Look at the Accumulation line on chart. Kee… https://t.co/HF4iHTTRUj,2
$AMRN Strong action,2
$AMZA - AMZA: Distribution Coverage Analysis And Comparison. Continue reading: https://t.co/OAZGgyt9Di #stocks #trading #markets,2
$ANET in from last week. https://t.co/NTYrAjdveo,2
$APOP on scans.,2
$AUPH holding it till $25 :) https://t.co/x6YB6syVxk,2
$BAM $BPY $PVVLF - Investing With Brookfield: Achieving Attractive Risk/Reward And High Yield Simultaneously.… https://t.co/sIPdqv37EU,2
$BATRK - Liberty Braves Group: Valuing An Undervalued And Unique Business. Subscribe to Seeking Alpha for more:… https://t.co/ztpuTetxPp,2
$BBBY - Bed Bath & Beyond: A Look At The Potential Turnaround. Read more: https://t.co/QtMjBRRtIF #stocks #stockmarket #economy,2
"$BEAT seems extremely cheap, have not looked into why it has lagged so much this year, but screens well",2
"$BIIB - Questions Linger After CTAD For Biogen's Aducanumab, But Trading Opportunities Exist. Follow this and any o… https://t.co/gNTMKMWrzT",2
$BIIB 😀 https://t.co/j5gwpGJVu1,2
$BIMI only the break of this large trading range will send the stock to higher levels. No position. https://t.co/ILnoBcfP3s,2
$BNKXY - Bankia: Low Valuation Is More Than Justified By Its Fundamental Woes. Continue reading:… https://t.co/Z1xKyV4ZG9,2
$BOLYY $EUXTF $SOHMF - There Is Growing Interest For An Acquisition Of BME. Read more and get updates on any stock!… https://t.co/8ZRnJT3WBu,2
"$BOXL Holding for next week event. Long swing idea. Based on the chart, risk/reward looks favorable. https://t.co/rE1Z7QBdYL",2
$BPOP - Popular to review letter from activist investor https://t.co/wuA2aQSC8J,2
$BTI $MO - Altria & British American Tobacco: Perhaps The Nightmare Is Finally Ending. Continue reading:… https://t.co/WNW4FnB3rE,2
$CEI Woke up,2
$CFPZF - Canfor: Take-Private Bid Significantly Undervalues The Company. Continue reading: https://t.co/xJJJJoJsva… https://t.co/D7EuY5MZ6b,2
$CHK - Chesapeake Energy's Rebound Is Temporary. Get more info on Seeking Alpha: https://t.co/TXR8sqT1rI #trading #stockmarket #stocks,2
$CLMT - Digging Into Calumet's Ever Improving Operations And Balance Sheet. Sign up for updates on Seeking Alpha!… https://t.co/JXaNoasn0K,2
"$conn filled the gap .. worth watching for a trade

https://t.co/Y73yHGuP5v",2
$CPRI 👀..name got incredibly cheap few months ago,2
$CRK - Comstock Resources: Financial Position Stretched Regardless Of Possible Acquisition. Subscribe to Seeking Al… https://t.co/vFsaMpRHHt,2
$CSLLY - CSL Limited: A Meteoric Rise Despite Risky Bets Highlights Overvaluation. Continue reading:… https://t.co/UNd0d2qMXZ,2
$CUI $APT $FRTA - BOQI International Medical and CUI Global among Industrial gainers; Beazer Homes and Hovnanian En... https://t.co/1rj1ptnfIh,2
$DBB - DBB: Renewed Weakness Driven By Zinc's Micro Fragility. Read more: https://t.co/nJrtsL0NJO #stocks #economy #trading,2
$DDF $LGI - Equity CEFs: The Insanity Of CEF Investors. Get more info on Seeking Alpha: https://t.co/w0sP4U67WY… https://t.co/xw3MKEFK0U,2
$DFFN on the move again. Eyes on $CNAT sympathy play with a great chart. Also a 30 cents stock.,2
$DHIL - Diamond Hill: Dissecting An Undercovered Gem. Read more and get updates on any stock!… https://t.co/FUU47rBfNL,2
$DHR hits @MarketSmith Scan as tries to crack consolidation channel #IBDPartner a break out buy over 148… https://t.co/YMBfjY1Yw2,2
$DQ - Daqo New Energy Could Rebound Significantly In 2020 After Its Recent Selloff. Keep reading:… https://t.co/AXumgZonvp,2
"$DRIP $LABU $GASX - SOXL, LABU, JO and GUSH among weekly ETF movers https://t.co/FntrWNY9sn",2
$DTLA.P - Waiting For Godot's Dividend Could Pay Off For Patient Investors In Brookfield DTLA Office Trust Preferre… https://t.co/Z073RaKchj,2
$DWVYF - Derwent London Is A High-Quality REIT Growth Opportunity. Read more: https://t.co/VkWdoQsFuc #investing #stocks #business,2
$DYNT supplies surgical masks - https://t.co/1NJyHILE5B #CoronavirusOutbreak nice find @simbatrading,2
$ETN - Eaton offloads auto fluid conveyance business https://t.co/6IakZmzNb1,2
$ETSY - Etsy Has Many Problems. Here's Why I Bought Its Stock. Read more and get updates on any stock!… https://t.co/8wW48bwgSq,2
$ETSY 37 to 43,2
$EXPE continuation https://t.co/g60rBZmP2Q,2
$EXPR - Express: Shares Are On Sale. Get more info on Seeking Alpha: https://t.co/0133h01Ccl #trading #business #investing,2
$F - Ford Facing A Difficult Future. Read more and sign up for updates: https://t.co/N9Ht9AerSR #finance #stockmarket #investing,2
$FCX: Freeport-McMoRan builds on this week's strength https://t.co/pqfa347iBh,2
$FET - Forum Energy Technologies: International Operations Can Provide The Relief. Read more:… https://t.co/1M2SpoUuJS,2
$FIVE - Five Below: Trapped Below $135. Keep reading: https://t.co/kgSsofubHk #markets #trading #finance,2
$FL - Foot Locker: Can't Get Much Better. Follow this and any other stock on Seeking Alpha! https://t.co/hRtjAgSavF… https://t.co/vmnKQmr8WJ,2
$GASL - The Withdrawal Season Begins In Natural Gas. Read more and sign up for updates: https://t.co/pJo08goTdN #stocks #trading #markets,2
"$GBTKF - Globetronics: Short-Term Pain, Long-Term Gain. Get more info on Seeking Alpha: https://t.co/3nZnna7dDc… https://t.co/uUkexy2C8D",2
$GENGF - Gear Energy: The Important Metric Management Ignores. Read more and sign up for updates:… https://t.co/H4dgMpZoPi,2
"$GHSI - Guardion Health Sciences Has Enough Cash For Now, But Be Wary Of Further Dilution. Get more info on Seeking… https://t.co/9sYxYWW83W",2
$GLBS holding for next week.,2
$GLW - A U.S. Industrial Giant Bets On Long Interest Rates. Follow this and any other stock on Seeking Alpha!… https://t.co/7PNx6N5Hn8,2
$HALMY $HLMAF $HLMLY - Halma: The Electronic And Electrical Equipment Gift That Keeps On Giving. Sign up for update… https://t.co/Hn3bK4clsQ,2
"$HDS $AQST $AGIO - HDS, AQST, LTHM and SSI among after-hours movers https://t.co/XU5Ta7QMgk",2
$HEP - Holly Energy Partners: Another 12% High-Yield Play. Sign up for updates on Seeking Alpha!… https://t.co/mz8hnvjl98,2
$HII - Huntington Ingalls Industries: Steady As She Goes. Subscribe to Seeking Alpha for more:… https://t.co/jgmtvNkFsX,2
$HP - Helmerich & Payne: High Yield Is Still Secured Despite Loss. Read more and sign up for updates:… https://t.co/HPBGSQiKZa,2
$HRB - H&R Block: A Cash Machine With Strong Balance Sheet. Read more: https://t.co/bfWJHtlUkM #markets #business #investing,2
$HYMTF - Hyundai Motor Company: Strategy 2025 Spells Success. Continue reading: https://t.co/a46z3UvdXq #markets #stocks #investing,2
$IBM - There Are Still Some Catalysts That Can Give IBM Shareholders Value. Get more info on Seeking Alpha:… https://t.co/ADtAvaEYSG,2
"$IQ - I can see this house doing well, but I'm not playing. Chart is too chaotic. https://t.co/ormk0xmU2y",2
"$ITT - ITT Inc. Executing Well, But End-Market Weakness Could Create Opportunities For Investors. Get more info on… https://t.co/K2Yz9l8Jel",2
$IWM triggering here out of its flag,2
$IYT: Industry Briefing: Transports https://t.co/haplF6miI4,2
$JAN crazy move in pre-market. Pivot points on chart. https://t.co/TMpQ1C0LDl,2
$JBSAY $PPC - JBS Does Well With Trade Wars And Higher Meat Prices. Get more info on Seeking Alpha:… https://t.co/bif5JdpNc9,2
$JCP - One Way J.C. Penney Can Tackle Its Big Debt Problem. Read more and get updates on any stock!… https://t.co/3bj3sVOJuD,2
$JSTLF $JSTTY - Just Eat shareholders told to stand down https://t.co/rDeUfBf3UT,2
$KDMN strong action this morning on volume.,2
$KFY - Assessing The Long-Term Case For Korn Ferry. Read more and get updates on any stock! https://t.co/BgxSNaHN0u… https://t.co/0draph4KrY,2
"$KSS - Kohl's Valuation Is Attractive, Though I Worry About Dividend Safety. Read more and get updates on any stock… https://t.co/C8fh3jkbgx",2
$LK - Luckin Coffee: It Make Sense That Shorts Sell At 4x Sales.. Read more: https://t.co/lBJTB9cWiJ #finance #investing #stocks,2
"$LKQ 
Beautiful setup for next week from the #PowerEarningsGap list!
I'd love to see it chop sideways for 1 or 2 mo… https://t.co/R7Wn7EZ5ur",2
$LNVGY - Lenovo Group: Core PC Business Delivers Strong Performance But Future Growth Could Slow. Read more:… https://t.co/iEiRaxz6Sx,2
$MDCO  https://t.co/iVoLZncc9i,2
$MLNX - Mellanox: Cash In On A 6% Spread. https://t.co/dXF5LjYrha #economy #trading #stocks,2
$MRVL - Marvell: Making The Transition With Mixed Results. Get more info on Seeking Alpha: https://t.co/V9hkLL7j6t… https://t.co/Qj9i1BHfso,2
$MSFT - Microsoft: A Deep Due Diligence Dive Or How A Value Investor Embraced Microsoft. Read more and sign up for… https://t.co/z9s2ETlicf,2
"$MT - ArcelorMittal Up Nicely Off The Bottom, But Substantial Uncertainties Remain. Follow this and any other stock… https://t.co/AVHQlcbXZ6",2
"$MTB - M&T Bank Maintaining Quality, But Lagging In Operating Performance. Get more info on Seeking Alpha:… https://t.co/lTOV0LwekF",2
$MUX - McEwen Mining: The Writing Was On The Wall. Get more info on Seeking Alpha: https://t.co/JLEoBuvS9x #markets #investing #business,2
$MYOV here we go !!,2
"$NAV $LLIT $WKHS - LK, NAV, WWE and ADNT among midday movers https://t.co/KA6jVLS5iN",2
$NAV $WKHS $VRS - Navistar International leads consumer gainers; NIO and Tata Motors among losers https://t.co/KG2SkgRc4m,2
$NILSY - Norilsk Nickel: Planning Ahead. Continue reading: https://t.co/yLpWHnLrO8 #stockmarket #stocks #finance,2
$NIO on the move.,2
$NLOK - Taking A Look At The Special Situation Opportunity In NortonLifeLock. https://t.co/wrZvz2jZFb #markets #economy #finance,2
$NUE 👀 https://t.co/1vV5ar0Cwj,2
$OPTNX: Early Options Activity https://t.co/2DOpfOcRYU,2
$OPTNX: Early Options Activity https://t.co/tcgjbS0ueR,2
$OPTNX: Unusual Options Activity https://t.co/Lh6BckoZZ2,2
$OPTNX: Unusual Options Activity https://t.co/y9tvqlYEEA,2
$PALL - PALL: Palladium Market To Remain In Deficit In 2019 Despite The Contraction In Global Auto Output. Subscrib… https://t.co/5cIQV2pKns,2
$PAYC - Paycom Software: Time To Take Some Profits. Sign up for updates on Seeking Alpha! https://t.co/EXkP86YqMq… https://t.co/ynJB4WvRwi,2
$PFE $CVS $OPK - Healthcare firms pile on intiaties as COVID-19 pandemic advances https://t.co/fS66vRei8N,2
$PFN - PFN: Staying Cautious Through The End Of The Year. Get more info on Seeking Alpha: https://t.co/uE643VuiuQ… https://t.co/wZywVfW7QD,2
"$PG - Procter & Gamble Is Overvalued By All Means, But For The Sake Of Your Portfolio, Stick To It. Read more and g… https://t.co/ZdnGgQxjvE",2
$PHM - PulteGroup - One Of My Favorite Picks For 2020. https://t.co/9dsxyp0FDW #investing #trading #business,2
$PHUN long. Full of shorts.,2
$PHUN news out !!!!,2
$PIXY Do you remember this stock? It's back to my buy zone. Loading up. https://t.co/yR2aIfPkh6,2
$PKX - POSCO: Taking Patent Dynamics Into Account. Keep reading: https://t.co/edHOSGnhH8 #markets #economy #finance,2
"$PLAY - Dave & Buster's: Cheap, But For A Reason. Follow this and any other stock on Seeking Alpha!… https://t.co/0cNQJo3tNL",2
$PRTY - Investors nibble at Party City https://t.co/UsTMY1qg5T,2
$PS - Pluralsight: Promising Unified Offering Will Unlock More Values. Read more and sign up for updates:… https://t.co/0vUQ4f1Jg5,2
$PSTV they found it !!!,2
$PSX pulling back to 50ma area and holding so far https://t.co/a5Lqh19guW,2
$QQQ - How To Benefit From Trend And Momentum In QQQ. Read more: https://t.co/JqeL4Gl9Xd #investing #markets #finance,2
$RBLAY - Robinsons Land: Still Cheap With New Catalysts. Subscribe to Seeking Alpha for more:… https://t.co/MWPw61Bwee,2
$RNG - RingCentral's Winning Formula Involves Partnerships. Read more and sign up for updates:… https://t.co/XCNQBrA2T9,2
